x,y,z,vx,vy,vz
1.0,0.0,3.249999999993181,20.000000000949825,19.999999999692378,11.167170427820226
1.0,0.0,3.499999999992451,20.000000001094445,19.999999999654783,10.487721999197193
1.0,0.0,3.749999999991722,20.0000000012477,19.999999999621338,9.808273570569678
1.0,0.0,3.999999999991027,20.000000001412328,19.999999999578552,9.128825141944022
1.0,0.0,4.249999999991268,20.00000000158091,19.999999999534882,8.449376713317088
1.0,0.0,4.499999999991649,20.000000001755975,19.999999999489532,7.769928284699785
1.0,0.0,4.74999999999203,20.000000001936108,19.99999999944417,7.090479856085515
1.0,0.0,4.999999999992411,20.000000002123784,19.999999999396984,6.411031427476515
1.0,0.0,5.249999999992791,20.000000002313328,19.99999999935304,5.7315829988687
1.0,0.0,5.499999999993172,20.00000000250878,19.99999999930564,5.052134570261679
1.0,0.0,5.749999999993553,20.000000002708582,19.999999999256033,4.372686141655964
1.0,0.0,5.999999999993932,20.00000000290958,19.999999999207496,3.693237713058077
1.0,0.0,6.249999999994314,20.000000003111754,19.999999999158614,3.013789284464928
1.0,0.0,6.499999999994694,20.000000003315908,19.99999999911135,2.334340855874492
1.0,0.0,6.749999999995076,20.00000000352248,19.999999999063355,1.6548924272856216
1.0,0.0,6.999999999995455,20.000000003731117,19.999999999014037,0.9754439987019528
1.0,0.0,7.249999999995835,20.000000003940233,19.99999999896655,0.29599557012427036
1.0,0.0,7.499999999996216,20.000000004151964,19.999999998919748,-0.3834528584488064
1.0,0.0,7.749999999996597,20.00000000436334,19.99999999887422,-1.0629012870195986
1.0,0.0,7.999999999996978,20.000000004577036,19.999999998828425,-1.7423497155902483
1.0,0.0,8.249999999997355,20.000000004791527,19.99999999878232,-2.421798144159518
1.0,0.0,8.499999999997733,20.000000005007106,19.99999999873528,-3.1012465727287877
1.0,0.0,8.749999999998112,20.000000005223114,19.999999998688207,-3.780695001297225
1.0,0.0,8.99999999999849,20.000000005439258,19.999999998641126,-4.460143429864581
1.0,0.0,9.249999999998867,20.000000005655878,19.99999999859383,-5.139591858431563
1.0,0.0,9.499999999999245,20.0000000058726,19.999999998546762,-5.819040286998283
1.0,0.0,9.749999999999622,20.000000006089717,19.999999998499447,-6.498488715565295
1.0,1.0,0.249999999999819,20.000000000009557,20.000000000005603,19.320551571342264
1.0,1.0,0.4999999999995512,20.000000000025263,19.99999999999728,18.641103142703518
1.0,1.0,0.7499999999993636,20.00000000005102,19.999999999981902,17.961654714057737
1.0,1.0,0.9999999999991893,20.000000000090786,19.99999999996948,17.28220628542447
1.0,1.0,1.249999999998971,20.000000000147445,19.999999999961783,16.602757856792042
1.0,1.0,1.499999999998285,20.00000000020378,19.999999999938396,15.923309428144817
1.0,1.0,1.749999999997556,20.000000000274316,19.999999999917975,15.243860999502347
1.0,1.0,1.999999999996827,20.00000000036012,19.999999999887052,14.56441257085004
1.0,1.0,2.249999999996097,20.00000000045595,19.99999999986477,13.884964142208258
1.0,1.0,2.499999999995368,20.000000000567418,19.999999999836632,13.205515713568532
1.0,1.0,2.749999999994639,20.000000000676742,19.999999999799126,12.52606728493118
1.0,1.0,2.99999999999391,20.000000000797126,19.99999999975208,11.846618856302236
1.0,1.0,3.249999999993181,20.00000000093427,19.99999999971628,11.167170427675114
1.0,1.0,3.499999999992451,20.000000001082196,19.9999999996776,10.487721999038273
1.0,1.0,3.749999999991722,20.00000000123701,19.999999999639815,9.80827357040655
1.0,1.0,3.999999999991027,20.000000001396202,19.999999999599442,9.128825141779423
1.0,1.0,4.249999999991268,20.000000001558426,19.999999999557538,8.449376713152175
1.0,1.0,4.499999999991649,20.00000000173369,19.9999999995165,7.769928284525368
1.0,1.0,4.74999999999203,20.00000000191425,19.99999999947306,7.090479855906909
1.0,1.0,4.999999999992411,20.00000000209849,19.99999999942885,6.411031427294478
1.0,1.0,5.249999999992791,20.000000002287006,19.99999999938281,5.731582998682747
1.0,1.0,5.499999999993172,20.000000002481357,19.99999999933764,5.052134570076519
1.0,1.0,5.749999999993553,20.000000002680633,19.99999999929435,4.372686141469155
1.0,1.0,5.999999999993932,20.000000002880128,19.99999999924919,3.693237712868116
1.0,1.0,6.249999999994314,20.000000003081503,19.999999999202362,3.013789284271309
1.0,1.0,6.499999999994694,20.000000003285425,19.999999999155296,2.3343408556794905
1.0,1.0,6.749999999995076,20.000000003491113,19.9999999991083,1.6548924270953527
1.0,1.0,6.999999999995455,20.00000000370108,19.999999999062513,0.9754439985150766
1.0,1.0,7.249999999995835,20.000000003913733,19.99999999901702,0.2959955699396237
1.0,1.0,7.499999999996216,20.000000004125834,19.99999999897117,-0.38345285863485506
1.0,1.0,7.749999999996597,20.00000000433953,19.999999998925407,-1.062901287205637
1.0,1.0,7.999999999996978,20.000000004552877,19.999999998878955,-1.742349715776046
1.0,1.0,8.249999999997355,20.000000004767287,19.999999998832816,-2.4217981443460994
1.0,1.0,8.499999999997733,20.0000000049827,19.99999999878602,-3.101246572915407
1.0,1.0,8.749999999998112,20.00000000519897,19.99999999873966,-3.780695001484295
1.0,1.0,8.99999999999849,20.0000000054152,19.999999998693387,-4.4601434300527165
1.0,1.0,9.249999999998867,20.000000005631637,19.999999998646533,-5.139591858619978
1.0,1.0,9.499999999999245,20.00000000584844,19.999999998599826,-5.819040287186868
1.0,1.0,9.749999999999622,20.000000006065914,19.999999998552756,-6.498488715753699
0.0,1.0,0.249999999999819,20.00000000000534,19.999999999995634,19.32055157132351
0.0,1.0,0.4999999999995512,20.000000000023512,19.99999999998319,18.64110314262452
0.0,1.0,0.7499999999993636,20.000000000040252,19.999999999983007,17.96165471392383
0.0,1.0,0.9999999999991893,20.00000000009631,19.999999999965464,17.282206285238836
0.0,1.0,1.249999999998971,20.00000000016193,19.999999999944368,16.602757856548106
0.0,1.0,1.499999999998285,20.000000000237495,19.999999999917684,15.923309427863092
0.0,1.0,1.749999999997556,20.000000000315932,19.99999999989179,15.243860999181504
0.0,1.0,1.999999999996827,20.000000000394127,19.999999999873133,14.564412570496795
0.0,1.0,2.249999999996097,20.000000000486878,19.99999999984144,13.884964141822193
0.0,1.0,2.499999999995368,20.0000000005887,19.999999999809383,13.205515713139668
0.0,1.0,2.749999999994639,20.0000000007023,19.999999999778822,12.526067284449992
0.0,1.0,2.99999999999391,20.000000000830145,19.99999999974725,11.846618855772379
0.0,1.0,3.249999999993181,20.000000000967205,19.999999999709328,11.167170427106782
0.0,1.0,3.499999999992451,20.000000001107697,19.999999999677694,10.487721998436358
0.0,1.0,3.749999999991722,20.000000001257874,19.999999999637552,9.808273569784872
0.0,1.0,3.999999999991027,20.000000001414993,19.999999999597417,9.128825141125997
0.0,1.0,4.249999999991268,20.000000001578538,19.999999999560302,8.449376712476628
0.0,1.0,4.499999999991649,20.000000001744777,19.999999999520632,7.769928283820802
0.0,1.0,4.74999999999203,20.000000001921943,19.99999999948082,7.090479855180384
0.0,1.0,4.999999999992411,20.000000002104443,19.999999999438046,6.411031426549217
0.0,1.0,5.249999999992791,20.000000002288647,19.99999999939711,5.731582997921026
0.0,1.0,5.499999999993172,20.000000002479545,19.99999999935496,5.052134569292587
0.0,1.0,5.749999999993553,20.000000002673513,19.99999999931349,4.372686140674303
0.0,1.0,5.999999999993932,20.000000002873275,19.999999999268073,3.6932377120675683
0.0,1.0,6.249999999994314,20.000000003074128,19.999999999222343,3.0137892834645355
0.0,1.0,6.499999999994694,20.000000003276202,19.999999999176982,2.334340854862694
0.0,1.0,6.749999999995076,20.000000003479883,19.99999999913025,1.6548924262669622
0.0,1.0,6.999999999995455,20.000000003685514,19.999999999085176,0.9754439976792978
0.0,1.0,7.249999999995835,20.00000000389131,19.999999999040604,0.2959955690965534
0.0,1.0,7.499999999996216,20.000000004100055,19.999999998995314,-0.3834528594812239
0.0,1.0,7.749999999996597,20.000000004310223,19.9999999989494,-1.0629012880572286
0.0,1.0,7.999999999996978,20.000000004521866,19.99999999890323,-1.7423497166344302
0.0,1.0,8.249999999997355,20.000000004736826,19.999999998857334,-2.4217981452070307
0.0,1.0,8.499999999997733,20.00000000495201,19.999999998811543,-3.101246573778503
0.0,1.0,8.749999999998112,20.00000000516786,19.999999998765272,-3.7806950023484247
0.0,1.0,8.99999999999849,20.000000005384287,19.999999998718362,-4.460143430919059
0.0,1.0,9.249999999998867,20.000000005601528,19.99999999867056,-5.139591859486886
0.0,1.0,9.499999999999245,20.00000000581834,19.999999998623597,-5.819040288054902
0.0,1.0,9.749999999999622,20.000000006035627,19.999999998576094,-6.49848871662368
0.3640932128839348,0.7867687832230399,0.0,20.0,20.0,20.0
0.2110423218192967,0.3753337416957934,0.0,20.0,20.0,20.0
0.6146003733357942,0.2544869979106268,0.0,20.0,20.0,20.0
0.8080509614599705,0.6243689539557383,0.0,20.0,20.0,20.0
0.1979210047255827,0.6215671767908416,0.0,20.0,20.0,20.0
0.4308090314147045,0.5056502726999197,0.0,20.0,20.0,20.0
0.3712961061742487,0.2167990069479849,0.0,20.0,20.0,20.0
0.6139924015723897,0.7478815024664035,0.0,20.0,20.0,20.0
0.8112741566735278,0.3855439771726542,0.0,20.0,20.0,20.0
0.6557453848912773,0.5035863408410685,0.0,20.0,20.0,20.0
0.1830127018930926,0.816987298107279,0.0,20.0,20.0,20.0
0.816987298107459,0.8169872981071898,0.0,20.0,20.0,20.0
0.1830127018926974,0.1830127018931337,0.0,20.0,20.0,20.0
0.8351749060017326,0.1780061950165386,0.0,20.0,20.0,20.0
0.2110423218193005,0.3753337416957936,10.0,20.000000006273616,19.99999999849096,-7.177937144888947
0.8080509614599763,0.6243689539557384,10.0,20.0000000062851,19.99999999849033,-7.177937144416716
0.3640932128839454,0.7867687832230401,10.0,20.00000000626823,19.999999998508024,-7.177937144834153
0.6146003733358086,0.2544869979106272,10.0,20.000000006287088,19.999999998475772,-7.177937144515261
0.1979210047255958,0.621567176790842,10.0,20.000000006267857,19.999999998503736,-7.177937144947109
0.4308090314147157,0.50565027269992,10.0,20.000000006276355,19.999999998492754,-7.177937144722594
0.3712961061742522,0.216799006947985,10.0,20.00000000628115,19.99999999847931,-7.177937144719506
0.6139924015723986,0.7478815024664037,10.0,20.000000006276196,19.999999998500574,-7.17793714460923
0.8112741566735373,0.3855439771726545,10.0,20.000000006290477,19.9999999984782,-7.177937144368757
0.6557453848912873,0.5035863408410688,10.0,20.000000006282814,19.99999999848763,-7.177937144526455
0.1830127018930926,0.816987298107279,10.0,20.000000006263,19.99999999851365,-7.177937144997319
0.816987298107459,0.8169872981071898,10.0,20.00000000628131,19.99999999849967,-7.1779371444455355
0.1830127018926974,0.1830127018931337,10.0,20.000000006277123,19.99999999848161,-7.1779371448768
0.8351749060017376,0.1780061950165388,10.0,20.000000006296162,19.999999998466468,-7.177937144308872
0.2165063509454778,0.0,3.374999999992815,20.000000001027654,19.999999999708322,10.827446213051113
0.2209535815605285,0.0,2.099006801570329,20.000000000413333,19.999999999870944,14.295332507658788
0.2165063509454782,0.0,1.624999999997921,20.000000000250353,19.999999999921467,15.583585213688828
0.2192791542775027,0.0,2.644698735812948,20.000000000631722,19.99999999980744,12.812254398626147
0.7834936490544486,0.0,3.874999999991344,20.000000001322903,19.999999999604356,9.468549356113984
0.7834936490542819,0.0,1.12499999999908,20.000000000110212,19.99999999995404,16.942482071132357
0.2080859852999858,0.0,0.639584501116505,20.00000000003234,19.999999999988212,18.26174126286243
0.2192791542778997,0.0,4.355301264173264,20.000000001653056,19.99999999954423,8.163189598862429
0.7834936490535642,0.0,9.124999999998677,20.00000000553915,19.99999999862349,-4.7998676443357455
0.2165063509464386,0.0,8.124999999997165,20.000000004660297,19.999999998826347,-2.082073930548114
0.2165063509464337,0.0,8.624999999997922,20.000000005090726,19.999999998731745,-3.4409707876903166
0.2165063509464381,0.0,5.874999999993743,20.000000002792923,19.99999999925904,4.032961926728323
0.2165063509464381,0.0,6.874999999995261,20.000000003606118,19.999999999064855,1.3151682123408885
0.216506350946435,0.0,4.874999999992221,20.000000002018805,19.999999999449678,6.750755641198746
0.2165063509464389,0.0,6.374999999994501,20.000000003196675,19.999999999162966,2.67406506952976
0.7834936490535608,0.0,5.374999999992981,20.000000002400615,19.99999999933711,5.391858784395
0.7807208457225456,0.0,7.355301264177753,20.000000004018275,19.99999999895576,0.009808456037917503
0.783493649054522,0.0,3.124999999993546,20.000000000873722,19.99999999972107,11.506894642017215
0.7834936490545031,0.0,1.874999999997204,20.000000000310997,19.99999999987631,14.904136785207784
0.7664998406949529,0.0,2.374999999995744,20.000000000504365,19.999999999819497,13.545239927912007
0.2046332650604744,0.0,9.360831357175561,20.000000005727053,19.999999998593037,-5.440808624999184
0.7834936490535622,0.0,7.874999999996791,20.000000004460126,19.999999998858463,-1.4026255014902747
0.7834936490535631,0.0,8.374999999997552,20.00000000489026,19.999999998764615,-2.761522358631101
0.7834936490535555,0.0,6.124999999994124,20.000000002999343,19.999999999191918,3.3535134985854103
0.7900415334767987,0.0,6.613658731491737,20.000000003399876,19.99999999909801,2.025439869656476
0.7886912494441864,0.0,4.652578230137359,20.000000001856154,19.99999999946919,7.35525212969431
0.205913571716852,0.0,7.624999999996402,20.00000000423417,19.999999998920934,-0.7231770734092277
0.2165063509454929,0.0,3.874999999991374,20.000000001337106,19.999999999628233,9.468549355748213
0.2165063509457181,0.0,1.124999999999081,20.000000000109676,19.999999999963286,16.942482071020812
0.794915309482588,0.0,0.6547533363946669,20.000000000039126,19.999999999979295,18.22051549775585
0.2165063509464378,0.0,5.37499999999298,20.00000000240231,19.99999999935601,5.391858783951505
0.6153312163504951,0.0,9.789075923896204,20.00000000610968,19.999999998502485,-6.604689016244332
0.3760593423192796,0.0,0.2116930112634335,20.000000000002153,20.00000000000046,19.42466206454748
0.3754720741193412,0.0,9.788646048189507,20.000000006102614,19.999999998508088,-6.60352070295912
0.4938517310823599,0.0,9.589196393402197,20.0000000059326,19.999999998543142,-6.061457684763161
0.7691002857527991,0.0,9.595820080366499,20.000000005947125,19.999999998535117,-6.079459499321221
0.6135215764254061,0.0,9.355168213642576,20.000000005733185,19.99999999858433,-5.4254173687479055
0.6240050006279177,0.0,0.2114006558406039,20.000000000001112,19.999999999998025,19.42545662628311
0.4954021978534235,0.0,0.3981563544675302,20.000000000011593,19.999999999994113,18.917893162385155
0.7834936490542743,0.0,1.37499999999855,20.000000000164494,19.999999999926246,16.263033642505903
0.5775800773378601,0.0,1.249999999998783,20.000000000122483,19.999999999949015,16.602757856775092
0.5941627693280402,0.0,1.017855825724726,20.000000000082853,19.999999999964878,17.23367783448901
0.5793455405428056,0.0,1.499999999998242,20.000000000189296,19.99999999992359,15.923309428132066
0.3504809471630307,0.0,1.374999999998501,20.00000000016221,19.999999999940748,16.263033642392138
0.7834936490544623,0.0,4.12499999999079,20.000000001489582,19.999999999563187,8.78910092748449
0.577580077337948,0.0,3.999999999991069,20.000000001399368,19.999999999594266,9.128825141662391
0.5793455405429805,0.0,3.749999999991613,20.00000000123839,19.999999999634955,9.808273570301667
0.5640533216697802,0.0,4.275993198417222,20.000000001586237,19.999999999544567,8.378732561716525
0.3504809471627975,0.0,4.124999999990861,20.000000001492065,19.99999999958161,8.78910092719166
0.2085550722484801,0.0,0.866089481682574,20.000000000061345,19.999999999977803,17.646147450354526
0.4088800005054978,0.0,0.7415636123826252,20.00000000004046,19.999999999980858,17.98458307526884
0.2169684848350129,0.0,4.621716877355479,20.00000000183713,19.999999999496115,7.439126919894246
0.4265418397843919,0.0,4.760794081389115,20.000000001930296,19.999999999463277,7.061143769091078
0.4319342248747925,0.0,5.001799013558588,20.00000000210911,19.999999999417025,6.406142079286466
0.6373467841860581,0.0,4.862943787077867,20.00000000200618,19.99999999943733,6.7835219411902345
0.6495190528393137,0.0,5.124999999992595,20.00000000220251,19.999999999386624,6.0713072129042285
0.4330127018928787,0.0,4.499999999991679,20.00000000174184,19.99999999950978,7.769928284299043
0.7855533561267604,0.0,1.624999999997907,20.000000000233463,19.99999999990374,15.583585213871112
0.5799830689224874,0.0,1.749999999997616,20.000000000268056,19.999999999898776,15.243860999475043
0.5711317312246373,0.0,1.994576912394509,20.000000000350287,19.999999999872554,14.579151404206915
0.3504809471635413,0.0,1.874999999997317,20.000000000322352,19.999999999891404,14.90413678506383
0.7855533561268633,0.0,3.624999999992036,20.000000001163173,19.999999999645485,10.147997784751386
0.5799830689225554,0.0,3.499999999992341,20.000000001082554,19.99999999967607,10.487721998943536
0.3504809471635418,0.0,3.624999999991731,20.000000001168576,19.99999999966424,10.147997784480395
0.2165063509464434,0.0,7.124999999995642,20.00000000381467,19.999999999016413,0.6357197837563229
0.4224199226632883,0.0,6.999999999995449,20.000000003711595,19.999999999034745,0.9754439982202711
0.4068991670029871,0.0,6.770833333328437,20.000000003520068,19.999999999079538,1.5982717244113243
0.4359466783311172,0.0,7.27599319842176,20.00000000394243,19.999999998980847,0.2253514183525893
0.6495190528393203,0.0,7.124999999995626,20.000000003820034,19.999999999003887,0.6357197841186994
0.2147408877415086,0.0,7.874999999996785,20.000000004446772,19.99999999887365,-1.4026255019767362
0.4260496382974282,0.0,7.722421769851014,20.00000000432009,19.999999998896634,-0.9879493469686768
0.4209651681965534,0.0,7.995403628306044,20.0000000045533,19.999999998845116,-1.7298577259967918
0.4204120003805605,0.0,8.24923393804887,20.000000004771312,19.999999998797136,-2.4197161463106016
0.649519052839314,0.0,8.124999999997172,20.000000004670802,19.999999998814822,-2.082073930176341
0.7845849631240945,0.0,6.37310978857731,20.0000000032015,19.99999999914442,2.6792022747015225
0.5777619630151299,0.0,6.249684964758108,20.000000003094367,19.999999999175518,3.0146454849056528
0.5793758548213752,0.0,5.999947494121233,20.00000000289232,19.9999999992239,3.693380412850128
0.3504809471606791,0.0,6.124999999994118,20.000000002993364,19.999999999207038,3.3535134982357238
0.5944043470257083,0.0,6.476908914135234,20.00000000328106,19.99999999913105,2.3970976635469032
0.7855584085059291,0.0,5.874991249014959,20.00000000279822,19.99999999924041,4.032985710538988
0.5937442558198422,0.0,5.770823123851674,20.000000002709346,19.99999999926732,4.316093186195817
0.2165063509464405,0.0,8.874999999998302,20.000000005306767,19.999999998684665,-4.120419216258694
0.4330127018928712,0.0,8.749999999998106,20.000000005204356,19.99999999870284,-3.7806950017874295
0.4185332831698866,0.0,9.00200628306558,20.000000005421754,19.9999999986557,-4.465596093876815
0.649519052839307,0.0,8.874999999998286,20.000000005318313,19.999999998673907,-4.120419215884374
0.62200846792858,0.0,8.583333333331193,20.000000005065413,19.999999998729574,-3.327729382578313
0.208943173761183,0.0,9.122972940039281,20.000000005521194,19.999999998637936,-4.794358514017287
0.2099584665231954,0.0,5.613658731490216,20.00000000258885,19.99999999931065,4.743233583583941
0.4148417120675186,0.0,5.483768896599917,20.0000000024814,19.999999999327883,5.096247360579412
0.7895793995882975,0.0,7.610375608856882,20.00000000423467,19.999999998907963,-0.6834309945983534
0.5705840803703328,0.0,7.496574097611738,20.00000000413098,19.999999998935177,-0.37414196284595413
0.7834936490545215,0.0,2.874999999994275,20.000000000741558,19.999999999754746,12.18634307065523
0.5669872981090358,0.0,2.999999999993896,20.000000000802416,19.999999999748304,11.846618856220884
0.5669872981090418,0.0,2.74999999999464,20.000000000670134,19.999999999781743,12.526067284860785
0.3427717575002919,0.0,2.887535192399154,20.000000000743157,19.999999999774737,12.15227500329371
0.3767066671288066,0.0,3.168755865394211,20.00000000089551,19.99999999973526,11.38797522583472
0.2056062107082137,0.0,6.639813490720255,20.00000000341253,19.999999999111704,1.9543566289428669
0.217709689936657,0.0,2.373950922894368,20.000000000519663,19.999999999841354,13.5480911028328
0.4086677969858707,0.0,2.484124146786991,20.00000000054716,19.99999999982023,13.248663007495264
0.4055489076574566,0.0,2.2636803118734,20.000000000455298,19.9999999998463,13.84778387645292
0.7872092320842468,0.0,2.636341268497708,20.000000000620386,19.999999999787374,12.834968271034715
0.4192116781893761,0.0,5.247594651688275,20.00000000229693,19.999999999372008,5.738120238921583
0.2144062340277168,0.0,8.374872323006128,20.000000004875105,19.99999999877913,-2.7611753593974147
0.7948451530043148,0.0,5.639810330643064,20.000000002610985,19.999999999284825,4.672158932245802
0.2140264341595069,0.0,5.124898944202878,20.000000002208505,19.999999999401567,6.071581861361857
0.204637104584956,0.0,7.379332199733679,20.000000004026884,19.999999998968555,-0.0555026700490625
0.782692556122225,0.0,6.881515874349286,20.00000000362116,19.99999999904632,1.2974594104492314
0.4153846887729869,0.0,8.492906599063298,20.00000000498156,19.99999999875144,-3.08196817276154
0.7878999709368469,0.0,2.112754883560053,20.000000000393797,19.99999999985251,14.257968057044014
0.786002895368823,0.0,3.374999999992774,20.00000000101222,19.999999999688736,10.82744621338465
0.5845352001870123,0.0,3.257292644226589,20.000000000942293,19.999999999713857,11.147350524930461
0.7975363250825203,0.0,0.8912986212479047,20.00000000007059,19.9999999999671,17.577634209376523
0.7944636989422081,0.0,4.383928571419923,20.000000001666397,19.999999999516657,8.085386483556524
0.7745431383157617,0.0,0.3947365155033467,20.000000000008374,19.99999999999257,18.927187579246613
0.2284212290253408,0.0,0.3920429309177706,20.000000000006015,19.9999999999998,18.934508186468708
0.2349783654445779,0.0,9.60470125233597,20.000000005939093,19.99999999854618,-6.10359669313861
0.4025298638964926,0.0,9.234210693633656,20.000000005622347,19.99999999861227,-5.096679781357526
0.8332231022463539,0.0,9.365197658801172,20.00000000574922,19.999999998576985,-5.45267533156688
